White Pawns,Black Pawns,White Knights,Black Knights,White Bishops,Black Bishops,White Rooks,Black Rooks,White Queens,Black Queens,Turn,Is Check,Full Move Number,Halfmove Clock,Total Legal Moves,Is Stalemate,Insufficient Material,Threefold Repetition,Fifty Move Rule,Label
0,3,0,0,0,0,0,2,0,0,0,0,141,47,32,0,0,0,0,0
0,3,0,0,0,0,0,2,0,0,1,0,142,48,3,0,0,0,0,0
0,3,0,0,0,0,0,2,0,0,0,0,142,49,33,0,0,0,0,0
0,3,0,0,0,0,0,2,0,0,1,0,143,50,2,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,143,0,33,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,144,1,2,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,144,2,34,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,145,3,3,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,145,4,32,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,146,5,5,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,146,6,30,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,147,7,2,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,147,8,33,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,148,9,3,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,0,0,148,10,32,0,0,0,0,0
0,2,0,0,0,0,0,2,0,0,1,0,149,11,6,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,149,0,32,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,150,1,3,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,150,2,33,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,151,3,5,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,151,4,36,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,152,5,5,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,152,6,33,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,1,153,7,3,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,153,8,29,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,154,9,5,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,154,10,26,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,155,11,5,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,155,12,33,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,156,13,3,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,156,14,32,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,157,15,3,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,157,16,32,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,158,17,8,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,0,0,158,18,33,0,0,0,0,0
0,1,0,0,0,0,0,2,0,0,1,0,159,0,4,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,159,0,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,160,1,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,160,2,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,161,3,8,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,161,4,26,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,162,5,8,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,162,6,29,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,163,7,8,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,163,8,29,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,164,9,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,164,10,28,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,165,11,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,165,12,24,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,1,166,13,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,166,14,32,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,167,15,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,167,16,25,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,1,168,17,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,168,18,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,169,19,2,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,169,20,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,170,21,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,170,22,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,171,23,4,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,171,24,32,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,172,25,4,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,172,26,32,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,173,27,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,173,28,27,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,174,29,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,174,30,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,175,31,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,175,32,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,176,33,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,176,34,29,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,177,35,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,177,36,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,178,37,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,178,38,29,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,179,39,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,179,40,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,180,41,3,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,180,42,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,181,43,5,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,181,44,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,182,45,2,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,182,46,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,0,183,47,2,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,183,48,33,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,1,1,184,49,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,184,0,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,185,1,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,185,2,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,186,3,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,186,4,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,187,5,5,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,187,6,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,188,7,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,188,8,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,189,9,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,189,10,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,190,11,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,190,12,18,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,191,13,6,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,191,14,18,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,192,15,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,192,16,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,193,17,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,193,18,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,194,19,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,194,20,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,195,21,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,195,22,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,196,23,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,196,24,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,197,25,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,197,26,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,198,27,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,198,28,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,199,29,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,199,30,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,200,31,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,200,32,14,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,201,33,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,201,34,13,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,202,35,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,202,36,14,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,203,37,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,203,38,13,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,204,39,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,204,40,14,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,205,41,3,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,205,42,13,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,206,43,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,206,44,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,207,45,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,207,46,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,208,47,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,208,48,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,209,49,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,209,50,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,210,51,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,210,52,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,211,53,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,211,54,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,212,55,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,212,56,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,213,57,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,213,58,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,214,59,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,214,60,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,215,61,8,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,215,62,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,216,63,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,216,64,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,217,65,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,217,66,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,218,67,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,218,68,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,219,69,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,219,70,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,220,71,4,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,220,72,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,221,73,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,221,74,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,222,75,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,222,76,22,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1,0,223,77,4,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,223,78,22,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,224,79,5,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,224,80,19,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,225,81,4,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,225,0,5,0,1,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,1,1,20,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,2,2,20,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,2,3,20,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,3,0,22,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,3,0,21,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,4,0,22,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,4,1,30,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,5,2,28,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,5,0,32,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,6,0,29,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,6,0,34,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,7,0,32,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,7,1,39,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,1,0,8,2,31,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,8,3,39,0,0,0,0,1
8,7,2,2,2,2,2,2,1,1,1,0,9,4,29,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,9,5,40,0,0,0,0,1
8,7,2,2,2,2,2,2,1,1,1,0,10,6,23,0,0,0,0,0
8,7,2,2,2,2,2,2,1,1,0,0,10,0,49,0,0,0,0,1
8,7,2,2,2,2,2,2,1,1,1,0,11,1,30,0,0,0,0,0
8,6,2,2,2,2,2,2,1,1,0,0,11,0,40,0,0,0,0,0
8,6,2,2,2,2,2,2,1,1,1,0,12,1,33,0,0,0,0,0
8,6,2,2,2,2,2,2,1,1,0,0,12,0,37,0,0,0,0,0
8,6,2,2,2,2,2,2,1,1,1,0,13,1,33,0,0,0,0,0
8,6,2,2,2,2,2,2,1,1,0,0,13,2,38,0,0,0,0,0
8,6,1,2,2,2,2,2,1,1,1,0,14,0,24,0,0,0,0,0
8,6,1,2,2,2,2,2,1,1,0,0,14,0,44,0,0,0,0,0
8,6,1,2,2,2,2,2,1,1,1,0,15,1,27,0,0,0,0,0
8,6,1,2,2,1,2,2,1,1,0,1,15,0,5,0,0,0,0,0
8,6,1,2,2,1,2,2,1,1,1,0,16,1,33,0,0,0,0,0
8,6,1,2,2,1,2,2,1,1,0,0,16,0,40,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,17,0,28,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,17,0,41,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,18,1,29,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,18,2,38,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,19,3,33,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,1,19,0,3,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,20,1,28,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,20,2,36,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,21,3,24,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,21,4,35,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,22,0,25,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,22,0,31,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,23,1,30,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,23,2,32,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,24,3,32,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,24,4,24,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,25,5,28,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,25,6,27,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,26,7,32,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,26,8,36,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,27,9,28,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,27,10,36,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,28,11,22,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,0,0,28,0,32,0,0,0,0,0
7,6,1,2,2,1,2,2,1,1,1,0,29,1,26,0,0,0,0,0
7,5,1,2,2,1,2,2,1,1,0,0,29,0,34,0,0,0,0,0
7,5,1,2,2,1,2,2,0,1,1,1,30,0,2,0,0,0,0,0
7,5,1,2,2,1,2,2,0,1,0,0,30,1,31,0,0,0,0,0
7,5,1,2,2,1,2,2,0,1,1,0,31,2,29,0,0,0,0,0
7,5,1,2,2,0,2,2,0,1,0,0,31,0,31,0,0,0,0,0
7,5,1,2,2,0,2,2,0,1,1,0,32,1,38,0,0,0,0,0
7,5,1,2,2,0,2,2,0,1,0,0,32,2,33,0,0,0,0,0
7,5,1,2,2,0,2,2,0,1,1,0,33,3,27,0,0,0,0,0
7,5,1,2,2,0,2,2,0,1,0,0,33,0,32,0,0,0,0,0
6,5,1,2,2,0,2,2,0,1,1,0,34,0,25,0,0,0,0,0
6,5,1,2,2,0,2,2,0,1,0,0,34,1,33,0,0,0,0,0
6,5,1,2,2,0,2,2,0,1,1,0,35,2,24,0,0,0,0,0
6,5,1,2,2,0,2,2,0,1,0,0,35,3,28,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,1,0,36,0,25,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,0,0,36,1,34,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,1,0,37,2,25,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,0,0,37,0,39,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,1,0,38,0,30,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,0,0,38,1,37,0,0,0,0,0
5,5,1,2,2,0,2,2,0,1,1,0,39,2,35,0,0,0,0,0
4,5,1,2,2,0,2,2,1,1,0,1,39,0,1,0,0,0,0,0
4,5,1,2,2,0,2,2,1,1,1,0,40,1,45,0,0,0,0,0
4,5,1,2,2,0,2,2,1,1,0,0,40,2,39,0,0,0,0,0
4,5,1,2,2,0,2,2,1,1,1,0,41,3,49,0,0,0,0,0
4,5,1,2,2,0,2,2,1,1,0,0,41,4,41,0,0,0,0,0
4,5,1,2,2,0,2,2,1,1,1,1,42,5,5,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,42,0,26,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,43,1,53,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,43,2,19,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,44,3,53,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,44,4,20,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,45,5,59,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,45,6,19,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,46,7,61,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,46,8,28,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,47,9,57,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,47,10,28,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,48,11,52,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,48,12,23,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,49,13,48,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,49,14,26,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,50,15,47,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,0,0,50,16,29,0,0,0,0,0
4,5,1,2,2,0,2,2,1,0,1,0,51,17,51,0,0,0,0,0
4,5,1,2,2,0,2,1,1,0,0,1,51,0,0,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,1,0,20,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,2,0,29,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,2,0,22,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,1,0,3,0,30,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,3,0,23,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,4,1,38,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,4,2,27,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,5,3,35,0,0,0,0,1
8,8,2,2,2,2,2,2,1,1,0,0,5,0,22,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,6,0,36,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,6,1,24,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,1,0,7,0,37,0,0,0,0,0
8,8,2,2,2,2,2,2,1,1,0,0,7,1,22,0,0,0,0,0
7,8,2,2,2,2,2,2,1,1,1,0,8,0,31,0,0,0,0,0
7,7,2,2,2,2,2,2,1,1,0,0,8,0,19,0,0,0,0,0
7,7,2,2,2,2,2,2,1,1,1,0,9,1,34,0,0,0,0,0
7,7,2,2,2,2,2,2,1,1,0,0,9,0,23,0,0,0,0,1
7,7,2,2,2,2,2,2,1,1,1,0,10,1,36,0,0,0,0,0
7,7,2,2,2,2,2,2,1,1,0,0,10,2,26,0,0,0,0,0
7,7,2,2,2,2,2,2,1,1,1,0,11,3,34,0,0,0,0,0
7,6,2,2,2,2,2,2,1,1,0,0,11,0,24,0,0,0,0,0
7,6,2,2,2,2,2,2,1,1,1,0,12,0,31,0,0,0,0,0
7,6,2,2,2,2,2,2,1,1,0,0,12,1,27,0,0,0,0,0
6,6,2,2,2,2,2,2,1,1,1,1,13,0,4,0,0,0,0,0
6,6,2,2,2,2,2,2,1,1,0,0,13,1,37,0,0,0,0,0
6,6,2,2,2,2,2,2,1,1,1,0,14,2,39,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,0,0,14,0,33,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,1,0,15,1,37,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,0,0,15,0,34,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,1,0,16,1,36,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,0,0,16,2,32,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,1,0,17,3,41,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,0,0,17,0,34,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,1,0,18,1,40,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,0,0,18,0,34,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,1,0,19,0,44,0,0,0,0,0
6,5,2,2,2,2,2,2,1,1,0,0,19,0,37,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,1,0,20,0,43,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,0,0,20,1,37,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,1,0,21,2,47,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,0,1,21,3,3,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,1,0,22,4,47,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,0,0,22,5,34,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,1,0,23,6,47,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,0,0,23,7,37,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,1,0,24,0,45,0,0,0,0,0
6,5,1,2,2,2,2,2,1,1,0,1,24,1,2,0,0,0,0,0
6,5,1,2,1,2,2,2,1,1,1,0,25,0,37,0,0,0,0,0
6,5,1,2,1,2,2,2,1,1,0,0,25,1,35,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,1,0,26,0,37,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,0,0,26,1,32,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,1,0,27,2,37,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,0,0,27,3,33,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,1,0,28,4,38,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,0,0,28,5,36,0,0,0,0,0
5,5,1,2,1,2,2,2,1,1,1,0,29,6,40,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,29,0,32,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,1,0,30,0,39,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,30,1,33,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,1,0,31,0,34,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,31,1,37,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,1,0,32,2,35,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,32,3,42,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,1,0,33,4,36,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,33,5,39,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,1,0,34,6,38,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,34,7,44,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,1,0,35,8,36,0,0,0,0,0
5,5,1,2,1,2,2,1,1,1,0,0,35,9,44,0,0,0,0,0
5,5,1,2,1,2,1,1,1,1,1,0,36,0,33,0,0,0,0,0
5,5,1,2,1,2,1,1,1,1,0,0,36,1,37,0,0,0,0,0
4,5,1,2,1,2,1,1,1,1,1,0,37,0,34,0,0,0,0,1
4,4,1,2,1,2,1,1,1,1,0,0,37,0,32,0,0,0,0,0
4,4,1,2,0,2,1,1,1,1,1,0,38,0,33,0,0,0,0,0
4,4,1,2,0,2,1,1,1,1,0,0,38,0,32,0,0,0,0,0
4,4,1,2,0,2,1,1,1,1,1,1,39,1,3,0,0,0,0,0
